8.738352475786779905e+03
3.582659914521969426e+02
1.072739147395166583e+04
4.924499471218549843e+03
8.306470363172442376e+03
1.722460553558007450e+04
1.302036197235867832e+01
7.731954671095172671e+03
3.288346515787894532e+03
5.517329020201852472e+03
1.063144466135360562e+04
5.566105071934752232e+03
1.335475156512503236e+04
4.497542374419332191e+03
1.405581911670433101e+03
6.228299129358590314e+00
2.189819383791315431e+03
1.519246728619219766e+03
2.097447860118374138e+03
2.012606649903372613e+01
5.368080912627862745e+03
4.342970483360681101e+03
1.281226027362823152e+04
1.730261292715645322e+04
8.548601999991144112e+03
1.365438593956918885e+04
7.329254132217269216e+04
4.487801724447287597e+03
1.007319186213946341e+04
1.275413810801692307e+04
1.216961419819334333e+04
2.751479675463536478e+04
6.024741987069751303e+03
2.070198665891008659e+03
1.985084069398931751e+04
1.080893540563558872e+03
1.422917643420219792e+04
6.986918216062998788e+00
5.433773436378777433e+01
1.111153159522723115e+02
3.691820940663811257e+01
1.142418838283089286e+02
4.898022810792488713e+01
9.137818216889289857e+00
1.674502288291148844e+01
1.423611689272674397e-01
5.238860456001951604e+00
5.250859078004567237e+01
9.650972220378426059e+00
2.343325419094700379e+01
3.056937771766828860e+01
8.209823320048800777e-02
3.031771762065778120e+01
3.459818157468653954e+00
3.485628418711463450e+00
6.811158491678121152e+00
2.731634954203174259e-02
5.680165088116622130e-01
2.131579709520731214e+01
1.890227367759637289e+01
1.780926133138667566e+01
1.012522208231776801e+02
3.868354149902927808e-01
9.840602699096780981e+00
6.005851174861881248e+00
5.147722765303318404e+00
7.234556467047134065e-01
9.273072246404353791e+01
5.798227716862459219e-02
5.896487935043794870e-01
6.101841243007082483e+01
1.133504284383418081e+01
1.057700508836941999e+01
2.555255135611642459e+01
2.493096432113913608e+01
1.189170635217324019e+02
3.546659843049602046e+01
7.765423849254679567e+01
1.165072328501665311e+01
7.641937130787299637e+00
1.430390042388321348e+00
4.087622591830586316e+01
8.554253590944771446e+00
5.387483162815446924e+00
5.395789881945629585e-01
1.198642972502516990e+01
4.762499652548439211e-01
1.181958968153455736e+01
2.519082118489966859e+01
6.084529894844341591e+00
2.477433470539798321e+01
1.195587593606070920e+00
1.164144418646341563e+02
8.171948817006880361e+00
2.488668245404835844e+01
1.278671371817647326e+02
5.391830342273608068e+01
1.856362654098825260e+01
1.894559640590069094e+01
6.455476911701883758e+00
4.894557110976526815e+01
2.945722295545207459e+01
2.219772330781861758e+00
9.522742201544059926e-01
1.996678063783130597e+01
1.228188538895576692e-01
8.784326842588731088e-01
